salary,age,elevel,car,zipcode,credit,brand
44701.46967,25,0,14,3,307688.3068,0
112781.6586,29,4,7,5,408237.0455,0
55651.23245,27,3,6,7,91112.64808,0
72974.33539,43,2,12,4,97543.8323,0
60058.57843,45,0,14,5,150739.4846,0
140971.1379,29,2,14,0,175866.987,0
84808.52841,57,3,8,8,22501.73343,0
30245.56754,37,3,20,7,486258.0663,0
94042.9269,36,0,19,7,473126.3494,0
37674.21438,39,3,13,0,57535.62764,0
101307.6258,60,4,17,7,374813.9503,0
37210.08362,52,0,3,7,176147.1704,0
73977.35355,33,3,18,5,178738.7772,0
150000,65,4,4,6,297421.3772,0
52747.91484,69,2,8,0,198024.0661,0
99377.76183,53,1,8,3,71704.63306,0
80131.50141,66,0,16,4,111659.7241,0
122410.807,35,4,20,7,129954.3581,0
139861.1546,50,3,5,5,471637.778,0
90937.607,38,1,18,2,439248.3679,0
117627.7974,20,0,7,6,624.208173,0
20399.71147,56,4,18,0,389075.2395,0
77131.49214,52,3,8,8,68088.49551,0
35186.61477,30,1,9,7,150309.2106,0
142644.0932,49,4,13,7,84667.19503,0
24675.19909,75,0,1,4,374936.7412,0
128466.4047,67,0,16,1,299704.9543,0
124530.8297,29,1,4,1,305188.377,0
102731.9446,65,4,5,7,246635.698,0
21831.55391,36,4,5,5,230895.8832,0
92939.93173,20,4,11,5,383760.6407,0
59117.3872,69,2,1,5,228660.3046,0
112788.2388,20,2,2,4,236615.1909,0
57406.59927,42,4,2,5,32839.98341,0
30909.17057,61,1,14,8,346234.6023,0
34392.53294,59,3,4,7,217460.4902,0
76917.13397,45,2,4,4,442471.9002,0
59366.1765,32,0,5,2,177385.5289,0
98509.51411,66,3,16,3,123858.1363,0
138867.0697,69,2,8,1,393344.6564,0
119884.3048,36,3,18,4,459351.9572,0
86564.96565,41,1,2,3,339134.6358,0
104788.2909,71,0,11,1,132059.1689,0
51870.02654,33,3,9,7,375640.538,0
132308.4568,77,0,1,3,302604.1741,0
58358.53476,73,2,12,7,0,0
110598.1672,78,1,18,7,183344.4899,0
113863.1594,47,1,7,2,156663.275,0
20000,60,0,3,1,357598.8577,0
109444.7117,55,0,12,0,500000,0
143009.3,30,3,10,8,83186.19474,0
48181.09305,24,1,15,0,402542.7598,0
133974.8491,80,3,3,3,254696.0147,0
26123.92054,57,1,5,6,488722.4893,0
76648.37518,65,4,16,5,390959.4554,0
73515.83053,70,2,6,3,8331.402492,0
117868.1074,29,2,15,3,450255.0319,0
72305.12705,63,2,20,1,301851.0167,0
79029.38738,48,3,2,6,80495.35802,0
41845.15376,68,3,8,7,341962.545,0
101892.8153,48,2,19,1,77329.00924,0
64158.15602,27,1,7,6,111507.6917,0
122522.4707,48,2,1,4,146539.0273,0
113120.7936,48,1,3,4,172508.2104,0
123620.2936,61,2,19,3,349064.5928,0
109005.9034,64,1,9,2,355358.5445,0
74249.66384,30,4,4,0,431996.1134,0
46385.06985,61,3,14,4,299914.7285,0
125203.2985,35,4,8,3,347614.4609,0
103195.0654,22,0,11,5,318552.0069,0
41969.82197,60,1,17,6,455280.7613,0
49100.90521,33,3,19,7,140672.7083,0
147610.8672,52,4,14,1,181011.5612,0
27036.64087,30,2,16,1,406680.822,0
69856.0372,25,0,1,1,184917.7935,0
65102.02029,61,2,18,1,156346.5055,0
146275.2414,45,0,9,7,397648.0524,0
73628.76438,24,3,13,0,457959.5494,0
79512.02478,46,2,1,6,94365.90026,0
44220.07076,72,0,15,3,436158.1891,0
141805.3239,66,4,3,0,259112.9636,0
26399.40032,80,2,13,8,344367.8411,0
78718.47939,72,2,16,4,169849.6181,0
84478.90877,61,0,17,4,339720.9936,0
129398.8902,24,3,16,6,78868.11628,0
122388.6897,22,4,13,6,489684.2453,0
113164.6791,56,4,10,6,268340.4035,0
80845.64318,26,2,10,6,199330.9181,0
58009.21181,73,1,17,3,17628.9155,0
111793.8896,29,1,12,2,114837.1585,0
150000,55,4,18,1,7424.041567,0
144899.6334,62,2,5,7,0,0
128532.0928,53,2,14,3,355399.4803,0
111601.6807,20,0,8,0,97758.74551,0
95646.47355,64,3,9,4,211320.439,0
56325.28506,57,0,2,0,42026.35412,0
117415.4966,22,0,1,0,445338.7558,0
133371.9518,70,3,14,5,351532.3123,0
37999.15987,70,2,2,0,413118.5965,0
62822.01775,43,1,8,5,359376.4828,0
140519.6775,29,2,16,4,146019.0537,0
81201.78487,60,3,13,4,285792.2353,0
133132.4665,76,4,7,5,74937.43292,0
28369.13384,35,3,17,6,77986.63121,0
143733.5955,38,4,17,6,131636.1898,0
95886.26862,65,4,11,3,78256.78861,0
60639.83082,44,2,7,1,500000,0
136626.0997,55,1,3,4,98864.71088,0
115367.0629,62,3,11,3,500000,0
33194.97254,39,0,1,8,75080.49109,0
75329.31647,24,2,1,7,69516.73389,0
24765.04104,73,0,15,2,423582.8124,0
46564.8053,29,0,6,3,356548.0923,0
120527.6111,79,2,12,0,453322.7224,0
86649.07953,43,3,16,5,246104.5445,0
68007.1867,63,2,4,0,415722.4875,0
123874.6042,58,2,13,4,146040.4274,0
142039.7952,57,2,15,8,191054.3731,0
105299.5393,35,3,2,7,286947.0605,0
68944.05944,50,0,12,2,286196.8039,0
102372.0626,75,0,3,8,114078.2733,0
120119.7834,75,2,11,1,173546.4189,0
57542.60758,44,0,12,4,209348.1713,0
42459.72784,29,3,14,2,348245.427,0
122953.9693,48,0,7,4,135946.9686,0
55000.01284,60,3,9,4,391059.2131,0
68578.06523,58,0,4,0,435869.0695,0
44324.38618,73,3,6,5,252224.1968,0
45968.13742,41,0,7,0,428620.7677,0
104414.6495,62,4,14,3,357367.8596,0
129710.7481,34,3,6,8,340858.0265,0
31159.29709,69,1,17,0,469920.7882,0
137559.4902,66,0,19,0,385552.3023,0
58794.73698,57,3,5,0,423394.0303,0
76880.15246,23,3,3,4,391684.7237,0
26919.4248,25,3,5,8,477970.0193,0
68636.06575,22,3,19,2,172565.2298,0
136721.6013,31,3,14,1,364228.8522,0
87655.40042,37,3,16,2,330173.5237,0
108720.1916,66,0,20,0,73808.67867,0
129138.4007,52,1,8,2,460206.0257,0
56339.09451,61,2,20,1,330744.5461,0
41133.34614,34,2,19,1,116266.8883,0
66937.07892,75,3,11,6,433176.1798,0
39132.7146,66,1,15,7,13342.83372,0
53714.80753,40,4,11,1,198303.3716,0
74077.66155,20,0,4,8,121451.8547,0
142423.8794,58,1,8,8,395479.9691,0
108387.5362,69,3,16,4,164808.9908,0
25737.44327,32,1,10,7,192276.0659,0
60218.56285,37,1,1,3,106638.8584,0
89117.66819,55,3,3,4,102582.3912,0
142806.1374,60,3,10,8,105109.2318,0
115698.2495,44,0,19,5,500000,0
76075.83157,30,1,3,6,232291.0865,0
134219.042,58,4,13,3,215949.1754,0
83243.89779,54,2,7,3,85809.6741,0
85036.59856,30,2,4,7,442368.4427,0
104739.1404,26,4,19,8,376701.1556,0
79744.02484,58,3,9,0,192048.7993,0
123637.1873,32,2,19,5,460607.0784,0
88336.39321,34,2,3,2,428489.5759,0
46886.80026,56,1,1,4,248856.9534,0
96791.71488,28,2,3,3,128953.5316,0
44329.72567,52,4,14,1,232729.2745,0
39704.08679,32,2,17,4,243269.2317,0
106058.4994,33,2,2,5,413461.7343,0
149345.8809,53,4,2,3,237278.4077,0
66148.14019,42,2,6,7,36336.13063,0
48517.17389,68,1,3,1,453623.4027,0
27793.82463,22,0,14,6,173574.3674,0
140671.1828,80,3,19,0,324738.5456,0
43571.11625,37,2,16,8,9238.756652,0
36267.42624,39,2,19,4,295520.0315,0
86272.56129,38,4,1,5,311316.1879,0
112996.3016,73,0,5,4,424671.2909,0
101583.9704,76,2,9,3,412366.3053,0
42510.26077,46,0,6,0,35080.81408,0
132387.6369,74,0,3,8,385666.3928,0
29828.07722,22,3,7,8,199019.7842,0
92961.21901,63,3,5,2,0,0
145072.0682,62,3,6,0,303484.613,0
22401.03421,60,4,14,6,447376.4306,0
94294.69247,62,0,20,2,411061.0271,0
96955.87925,25,4,20,0,155329.8083,0
150000,76,0,18,1,280405.2104,0
150000,21,3,4,6,269398.4131,0
107823.6175,37,3,1,2,388716.5257,0
37370.80327,62,1,19,3,350086.9792,0
140353.8237,40,3,5,4,351470.1518,0
62988.92487,65,0,8,5,493098.6484,0
143882.3046,28,2,5,2,188508.9186,0
118219.6701,40,4,19,0,500000,0
149015.2233,32,2,1,7,303829.0605,0
27168.13292,22,2,5,0,480716.7136,0
31216.68566,29,3,9,5,288745.9336,0
48284.97779,45,3,12,6,345090.0057,0
56131.48581,71,3,19,1,93144.87789,0
58278.90095,67,3,13,4,433607.3516,0
20000,26,3,5,3,292747.7611,0
91133.5702,54,3,2,1,395205.7645,0
43357.0654,43,1,10,5,236856.4634,0
99250.92269,54,2,13,3,351015.6384,0
107575.6514,72,0,19,7,368090.3244,0
20000,23,1,11,3,371673.2419,0
105836.6819,42,1,5,5,27872.12932,0
74031.50539,69,1,9,8,323506.5323,0
93055.75918,24,2,16,8,245074.5419,0
113578.8519,60,4,9,1,150967.9417,0
75955.05942,56,4,17,1,482055.9313,0
78493.00093,40,2,12,0,145492.6297,0
112017.7126,74,0,4,5,234386.7438,0
41407.72817,80,3,13,0,264951.5249,0
121419.0696,52,0,14,7,56111.07678,0
61371.23387,62,1,15,8,21403.3669,0
133849.2296,25,1,11,2,492764.4444,0
111760.6055,80,3,19,4,123484.1841,0
73843.64391,74,0,19,2,108025.1421,0
127241.0101,26,2,20,3,500000,0
50989.13164,79,0,8,0,274910.3703,0
24639.25921,34,4,8,0,401973.7615,0
55406.81171,77,2,7,1,435777.3866,0
34397.74051,28,4,9,7,425185.7881,0
35715.66387,66,1,3,1,452414.7081,0
81887.8719,71,1,10,4,142854.7322,0
137939.0741,20,0,12,4,251571.4473,0
144809.3612,78,2,2,0,0,0
139401.6075,58,2,12,0,200868.2978,0
140011.9386,31,4,8,1,59664.47656,0
31704.53897,59,0,8,6,116075.5922,0
149882.2655,30,0,5,1,229677.1535,0
134544.034,64,2,14,8,323512.4639,0
100868.1997,32,2,11,2,253218.8514,0
90881.82941,46,4,8,7,0,0
66945.10148,77,0,7,5,401513.9302,0
150000,40,2,8,0,395472.4266,0
123950.8667,45,0,14,6,188892.6691,0
138334.9093,62,2,2,7,165488.9531,0
141557.7501,75,4,5,7,388776.7112,0
145286.4726,64,3,16,6,373881.2602,0
22418.92888,56,3,11,5,91584.24011,0
145625.4044,72,4,2,0,37475.16237,0
63287.80793,64,2,3,3,131815.0061,0
87085.678,48,4,12,6,123620.543,0
105806.2988,80,2,6,4,123322.1727,0
97711.32972,39,3,20,1,340117.575,0
108332.0264,68,4,6,2,257415.8235,0
53675.67265,20,1,16,7,78504.4907,0
29685.20844,30,0,18,7,49747.88903,0
91184.5495,73,4,6,2,220923.5667,0
72336.42077,27,1,10,6,111378.1317,0
137051.4573,45,3,17,6,230290.1333,0
63069.0047,29,1,10,5,262075.4397,0
136511.266,46,4,11,4,115593.9685,0
53631.33103,48,3,7,3,397402.0559,0
135417.3636,40,0,10,0,460982.9013,0
112998.0436,26,0,6,8,191289.3699,0
111532.0991,71,1,20,8,394560.5882,0
36121.18171,20,4,16,4,72563.61307,0
84962.36308,38,3,15,2,107025.285,0
124475.3278,64,0,13,7,435673.6252,0
128864.1234,53,1,1,6,46226.04622,0
25259.73207,45,0,14,0,133268.4121,0
32444.17813,37,4,19,1,455748.6208,0
92927.41518,34,3,9,7,380513.0438,0
141749.3409,36,4,17,4,309709.7607,0
108327.2801,80,1,18,0,118155.7609,0
147497.6472,27,3,3,0,354689.4453,0
36032.90583,34,3,9,2,86104.97842,0
58960.40856,69,1,13,8,12924.33517,0
72562.72477,53,0,6,5,361728.3982,0
95479.76617,75,3,16,2,143003.6842,0
24635.88017,52,1,11,7,409696.4739,0
148462.9556,48,2,18,5,402577.8507,0
38901.63484,66,1,17,1,35015.7985,0
146649.5791,34,2,2,7,127720.2453,0
75283.73832,23,0,14,2,384083.3048,0
145914.4845,28,1,3,7,425389.1252,0
130347.1357,46,0,4,0,176422.7568,0
21512.6511,64,0,17,6,307443.7552,0
104979.6114,36,4,14,5,55062.64185,0
52822.31355,70,2,18,8,259982.0406,0
120756.218,32,0,9,5,138675.3235,0
70268.48517,33,3,17,5,393937.0013,0
22538.61307,44,2,1,7,428158.6097,0
86108.41912,52,4,7,7,226719.1032,0
109767.8671,52,2,5,6,108686.5452,0
150000,53,2,13,0,323199.5615,0
134966.2834,60,0,17,6,0,0
139035.17,32,0,16,2,399719.6047,0
28459.09027,38,1,8,4,152730.9584,0
88390.52725,32,0,5,3,277033.6406,0
120451.1727,69,1,19,8,306837.5536,0
122122.6531,31,4,2,8,136018.3188,0
33697.34612,62,2,18,7,149254.0735,0
23648.46789,51,1,9,1,407924.174,0
91164.65022,47,2,12,0,464435.1477,0
109883.4551,66,0,18,4,285065.1442,0
75833.15417,48,0,17,4,308044.2613,0
72674.79286,77,2,4,7,128366.6057,0
38810.7164,58,0,5,3,349793.6683,0
135748.2846,49,3,18,2,151999.8029,0
44086.71997,36,1,13,2,455464.5078,0
150000,65,1,15,7,272297.1962,0
148300.0547,43,0,20,6,457656.897,0
48891.89737,64,3,8,1,276984.1357,0
105318.2145,63,4,5,1,52629.61448,0
36708.51006,71,3,13,7,4567.52187,0
26495.14406,55,0,1,4,347651.0643,0
33526.54601,52,3,16,8,422176.0491,0
27179.17521,71,0,8,7,121600.4139,0
109620.5827,55,1,12,6,308102.6805,0
136784.136,27,3,13,0,182271.0362,0
67120.94001,56,1,9,0,181051.0012,0
49736.13226,39,1,17,1,79439.13968,0
66109.72441,43,1,1,5,156012.6022,0
145681.8624,20,1,10,5,459090.905,0
47361.67268,80,4,9,6,210048.9246,0
41974.74089,41,2,15,6,101992.7286,0
133973.3129,55,0,11,0,36898.3822,0
132140.0278,72,3,7,2,489917.9764,0
71120.5701,66,1,20,3,458086.184,0
57799.9237,53,1,7,8,209789.7183,0
146675.9135,62,4,1,7,107852.1585,0
50591.20194,72,1,2,6,320465.7608,0
137399.841,51,4,4,8,481400.5649,0
33507.08755,20,0,19,1,500000,0
81468.07826,24,0,2,8,377373.4312,0
86468.96152,58,3,6,7,88787.70739,0
120596.2478,61,3,9,8,90226.85803,0
125221.0807,52,2,16,2,367598.9261,0
41730.17267,69,1,16,7,387515.5009,0
98060.47113,31,1,1,3,181224.2363,0
150000,79,3,7,2,154903.6874,0
99453.92446,56,1,3,7,307624.5654,0
68705.14032,37,4,9,6,138172.4133,0
82692.75707,38,3,14,4,96437.31808,0
86673.96911,47,1,9,0,322651.3474,0
123121.2511,52,0,17,2,431211.7157,0
61117.49478,61,2,10,2,56354.40583,0
78060.22798,43,1,19,1,475168.0782,0
20000,32,3,17,6,93379.90072,0
53038.59233,40,0,18,3,341329.5898,0
68646.13192,33,0,7,5,42284.5055,0
40029.59288,51,1,12,8,164864.4372,0
128935.1316,30,0,14,3,148601.6319,0
20000,24,1,7,8,399658.0276,0
132680.0084,28,0,13,3,221316.3129,0
89463.95111,61,2,12,5,498376.678,0
68391.68785,20,0,5,5,311679.7064,0
52230.72455,53,2,5,4,181152.8558,0
66933.66849,28,1,11,2,483940.7223,0
49282.55084,54,2,13,4,238571.0827,0
149700.3776,28,2,12,5,347974.6338,0
138818.2589,68,2,18,8,203972.826,0
97761.67402,62,2,10,2,233658.9836,0
26468.06829,80,4,11,0,439572.484,0
66611.76138,32,2,3,1,23778.53948,0
87869.46538,31,3,14,2,313621.9463,0
132972.9541,56,1,17,4,341547.2208,0
32481.43489,20,0,3,8,164873.0146,0
57149.79465,52,4,9,7,478100.4528,0
129519.3739,46,4,7,1,67500.16485,0
133375.8801,42,4,14,6,378117.5107,0
20000,55,4,20,5,14763.3828,0
41072.27445,25,2,3,6,282784.2424,0
104455.4437,48,3,17,2,331317.572,0
42386.53808,29,2,2,5,443100.4111,0
72670.86349,24,3,9,4,500000,0
94704.59836,67,1,16,1,103231.7316,0
126706.154,26,4,13,0,437967.219,0
125472.5227,23,0,5,1,95412.18856,0
63715.31304,40,2,4,0,86124.13603,0
97410.21944,47,1,16,7,82246.75707,0
90959.60223,39,0,15,7,387615.9611,0
42314.49964,35,2,7,8,172461.6491,0
110407.5346,44,0,15,2,240784.4523,0
40039.65099,27,1,20,0,312747.6947,0
41779.87823,77,2,11,0,215210.2512,0
27182.36703,36,3,2,6,417019.2157,0
87360.73326,54,0,12,0,118040.0905,0
116120.071,27,4,9,4,0,0
100639.1183,43,3,6,1,316756.9258,0
122561.5305,62,0,4,7,13040.52641,0
79434.92296,62,3,4,4,203451.2477,0
127812.0264,52,1,16,8,480278.9423,0
23844.10997,23,3,14,6,280821.9179,0
138077.4737,49,0,20,6,483943.6639,0
52047.48695,63,0,19,6,219367.3341,0
35529.29421,52,2,12,5,433343.2971,0
128979.211,38,0,6,5,323668.5527,0
40088.93917,72,0,11,2,144261.0371,0
75754.35814,56,2,6,0,500000,0
106902.2314,66,4,12,2,219522.9398,0
53379.84323,57,3,11,7,132013.8398,0
96495.63461,24,2,9,7,427491.8489,0
145831.2424,73,1,17,0,26547.40723,0
133229.4462,66,2,19,2,167002.4614,0
86217.63997,26,1,9,7,15.069409,0
86891.41511,53,0,13,1,375925.1087,0
50987.97029,80,0,11,7,24969.21024,0
20000,66,2,20,4,219955.8668,0
92590.09251,31,2,16,3,419789.5448,0
65239.05255,65,4,9,2,313068.7322,0
85423.46938,60,3,8,2,143521.2838,0
89551.38131,72,1,1,6,110942.659,0
73749.06079,36,0,18,2,219869.7572,0
65770.55353,68,3,2,7,256229.6144,0
134494.9163,33,2,8,2,484434.7334,0
65454.00412,32,0,16,2,15518.60415,0
146394.2245,20,0,13,5,17971.72889,0
149735.142,53,0,14,1,323029.7394,0
113212.6092,38,1,6,6,152723.999,0
150000,26,1,13,3,208628.2188,0
65241.64739,69,2,4,6,436815.2943,0
52260.50717,30,1,2,5,167614.1728,0
61125.53466,60,0,7,3,500000,0
122442.7133,28,1,17,8,357124.2025,0
29904.58674,64,4,17,8,448106.9137,0
94758.96428,70,1,20,3,205676.1272,0
38748.13505,20,0,20,5,354035.2919,0
129601.5309,58,2,3,5,199052.3872,0
85546.19306,51,2,18,6,410639.7668,0
118025.5006,31,2,17,3,270797.0065,0
62817.02464,45,2,11,7,398717.7076,0
108177.7893,30,3,4,7,347755.7561,0
20000,37,2,5,6,77235.85774,0
43761.73854,69,4,18,3,179955.7044,0
137892.7601,75,4,1,7,85063.49681,0
51177.01485,28,3,8,0,362274.9264,0
92539.27259,34,2,5,4,465168.8652,0
98987.38755,39,1,13,5,365614.409,0
139338.4511,37,3,15,4,500000,0
92051.77728,63,0,20,0,188586.5192,0
107113.9429,20,2,19,0,367987.7902,0
31693.21534,46,3,18,3,90758.24923,0
149342.0079,24,0,19,1,180874.8775,0
109382.145,30,3,13,5,118859.7932,0
109323.4616,80,2,7,1,259460.9223,0
120354.3059,53,1,18,2,131241.636,0
33646.32329,40,1,19,0,446143.6253,0
111960.8941,57,2,12,5,179699.983,0
54669.04415,60,2,5,1,233110.0593,0
101840.7279,63,1,20,2,416106.7236,0
68703.6422,47,4,12,1,63872.77664,0
20000,32,4,12,2,18203.67614,0
142720.6628,56,2,3,7,202577.1045,0
67377.70255,29,1,6,4,28750.49605,0
49552.5752,64,2,19,7,464419.3081,0
113936.6135,44,4,13,8,402256.5939,0
77710.46102,41,3,1,5,313742.9024,0
63435.3638,36,4,2,4,105805.2101,0
36195.80112,35,0,9,3,0,0
36329.70999,20,3,13,0,256140.3841,0
145105.5932,60,4,17,2,287926.4383,0
45812.30001,80,3,1,5,462624.3591,0
81512.31202,24,3,13,3,247920.4056,0
111797.3887,38,2,11,6,278253.0392,0
113777.9064,42,1,14,0,134212.6636,0
95975.01206,28,0,18,6,386113.1324,0
40100.00897,26,1,12,4,92354.90572,0
67313.85195,64,2,19,1,125769.8786,0
91939.01162,67,4,19,8,353282.717,0
53291.24768,68,2,14,8,0,0
121640.3291,20,3,8,6,307446.927,0
134067.4638,25,3,2,8,280453.9745,0
77276.74012,63,0,18,1,157464.8563,0
33547.30649,51,0,12,8,0,0
71581.65064,46,2,18,7,129302.1858,0
98347.1498,58,1,20,3,99083.06688,0
65856.0318,66,4,13,5,373285.6038,0
79318.7709,44,2,15,2,171109.8659,0
118560.0107,75,4,19,6,263275.7628,0
84822.87008,76,2,19,8,178278.3471,0
21737.90118,78,2,20,3,337176.5812,0
132822.7524,42,4,2,7,40670.03014,0
46690.01544,38,0,3,3,17454.10818,0
51788.4214,48,3,12,1,481658.3056,0
131597.3428,62,4,8,3,305579.9631,0
117602.6762,62,4,11,1,311884.948,0
26362.9602,77,1,20,2,278640.7011,0
89697.0344,32,3,11,3,405569.8548,0
52930.53614,63,1,20,3,235232.7598,0
64764.06557,67,2,2,2,143646.1172,0
132734.2174,80,2,3,1,418513.6674,0
23601.89641,47,1,7,6,17044.02518,0
30821.17591,45,2,13,1,447544.314,0
137708.179,61,1,12,8,330549.9886,0
150000,53,3,12,2,108401.2089,0
116877.807,50,3,11,7,294980.828,0
126430.5506,78,1,12,4,343700.1412,0
20000,44,0,3,0,220834.7089,0
139732.9882,66,1,6,1,425676.7803,0
91380.77966,56,1,11,5,302434.3917,0
26693.23148,27,3,10,3,348138.7879,0
112664.6459,51,2,9,3,474434.7296,0
147888.8843,75,2,19,4,36107.26522,0
111265.5165,41,3,14,1,55051.72921,0
58108.57334,76,2,7,7,279641.4178,0
116639.2946,44,1,2,3,385025.1366,0
20202.62433,53,0,20,7,370160.6401,0
36339.40991,51,0,14,3,255261.6496,0
93831.65979,42,3,8,6,144206.3488,0
104607.5083,66,1,8,3,121894.4739,0
94095.14572,74,0,8,6,314377.4945,0
79761.17257,33,2,10,2,38566.25433,0
138079.0007,63,2,3,6,434829.3768,0
40820.75224,54,1,14,2,500000,0
64544.47643,78,4,17,7,437461.7477,0
131124.8917,23,1,19,7,192661.0231,0
106954.5261,40,0,1,6,301493.8468,0
82991.99589,78,3,19,5,96785.45409,0
23273.30841,34,3,6,3,254587.4325,0
106029.0159,20,2,6,0,479454.7582,0
53140.89511,57,3,1,1,302195.902,0
25490.70701,24,4,9,3,107084.9625,0
34141.7386,67,0,16,7,486395.9265,0
91953.47343,52,1,11,0,287956.9099,0
41662.86461,79,3,10,8,435034.8248,0
77344.60805,79,4,20,7,316665.4589,0
150000,56,0,3,8,471712.107,0
116504.3192,66,3,6,0,285584.1192,0
44118.39109,23,4,4,6,377683.3129,0
123738.3907,21,1,18,1,451674.7616,0
22076.71829,71,2,14,5,280637.3456,0
94444.30162,64,4,9,6,126461.9475,0
122490.8939,79,1,18,8,66047.73752,0
92479.04456,61,2,8,4,350633.6193,0
136730.4684,79,3,11,2,292663.3654,0
137066.6634,72,4,12,8,286972.0223,0
118921.1565,26,3,1,0,338598.3933,0
140540.2756,59,0,18,0,308251.1521,0
145213.8101,62,0,3,7,436774.9484,0
131995.8069,20,1,1,1,27770.19283,0
51010.51316,50,1,7,0,480181.3275,0
148200.7311,44,2,19,3,74999.38491,0
132246.6453,79,3,14,1,467861.5037,0
109130.2447,41,1,9,5,102491.1276,0
30910.8848,71,4,14,8,289296.8822,0
40580.19309,65,4,12,8,38957.62472,0
126554.0408,38,0,5,7,301260.252,0
40353.26575,41,0,5,6,431269.7694,0
123332.9122,80,2,8,3,119575.0908,0
50457.77686,21,1,19,7,489563.216,0
47542.40726,64,1,13,4,453236.2656,0
150000,76,2,10,1,389959.7558,0
70190.08447,20,4,3,0,368400.3953,0
116433.384,37,0,19,6,336924.9872,0
140411.4464,20,4,14,3,337372.4148,0
90349.05013,71,4,17,1,83758.82641,0
49781.06201,28,2,8,4,136060.6104,0
101404.342,39,3,18,7,99002.67092,0
61073.18276,68,0,6,1,305634.4057,0
83874.95308,62,2,1,6,87097.66188,0
114136.8173,50,1,10,3,63965.70366,0
142135.923,63,1,5,3,64179.57075,0
112337.8763,64,3,11,8,74728.1743,0
66100.99315,22,0,1,2,133833.3802,0
113274.5842,31,3,16,4,200447.5129,0
75955.76218,63,1,1,1,69788.2347,0
94925.84565,55,0,14,8,98252.05823,0
53916.19066,24,2,7,6,423909.4298,0
125396.0458,50,2,12,6,497719.186,0
135261.8667,39,4,2,1,297952.0997,0
28153.8264,20,4,18,7,459574.7642,0
55188.13785,22,4,11,4,295337.8688,0
106298.9017,51,1,5,1,159915.0469,0
114704.3879,64,0,3,2,444501.1689,0
44211.37717,53,1,4,0,323808.3508,0
116173.947,54,4,7,6,456530.5633,0
25120.73824,76,0,2,3,130417.0187,0
48195.31877,27,4,20,8,186317.0349,0
117219.2255,35,0,20,2,352230.4885,0
91377.35359,47,3,20,6,496631.1848,0
106776.1297,57,4,8,2,32752.79911,0
80827.61142,77,1,16,7,219993.1864,0
145973.8647,55,4,3,1,363595.0656,0
74977.06828,69,3,20,7,54627.23021,0
48033.17283,59,2,8,4,85939.60649,0
27500.95335,22,2,5,2,172431.2583,0
122349.6858,50,3,13,1,226125.1159,0
107275.7504,51,2,18,7,473149.1105,0
51011.98822,46,0,5,5,59437.15225,0
42450.52404,72,3,10,2,407117.558,0
79767.93209,36,4,3,4,349846.631,0
83174.50322,24,3,8,2,251905.4749,0
82983.60598,65,2,11,4,311029.7943,0
79342.9612,44,4,13,8,424888.4189,0
144844.4864,39,3,4,8,242506.1429,0
109003.3161,38,0,10,3,194751.5651,0
43760.80845,69,4,8,6,402640.4151,0
48222.52924,27,3,16,1,150828.3867,0
136729.9996,78,4,8,1,420371.8649,0
132093.0566,47,3,13,4,149995.6364,0
125628.4475,55,0,18,4,186688.8608,0
20555.05669,63,0,5,1,124993.4542,0
50122.5618,40,0,3,0,85461.29512,0
34126.10225,44,0,3,4,109814.7447,0
48961.72457,41,2,15,1,17864.7533,0
84159.6108,55,4,1,2,203631.3978,0
84134.19493,68,1,10,1,206743.9337,0
59546.72551,27,2,16,5,29633.18404,0
45246.65115,29,4,6,6,408529.9601,0
72270.20313,30,4,5,4,367950.0572,0
65678.57449,75,3,17,2,43082.70013,0
106188.0603,26,2,12,5,157020.6222,0
60551.24242,38,4,5,0,199596.5473,0
104691.1763,33,0,7,1,24992.8629,0
83646.07336,24,4,7,2,271015.418,0
115831.8441,20,1,6,5,44615.72631,0
99957.54158,65,3,9,1,210800.5944,0
47581.89374,75,0,7,7,444630.9262,0
25465.24742,42,0,20,3,377263.8032,0
25038.41543,59,2,19,6,103818.3188,0
140737.634,64,4,9,1,212606.2276,0
79889.49351,69,1,4,5,280288.3027,0
73244.09551,71,1,14,8,357526.4342,0
96216.1513,49,2,18,4,490430.2876,0
79691.3579,77,1,5,6,185835.8832,0
36660.27557,33,4,17,6,87946.12585,0
36980.26282,61,1,18,0,249542.5925,0
63876.10276,56,1,2,6,137363.6688,0
27301.47298,20,2,8,8,302469.8025,0
79177.40822,57,1,9,3,288979.1983,0
63162.93221,75,4,1,2,368790.3889,0
75116.07129,31,1,9,1,473713.3659,0
144026.3539,80,3,16,3,128177.8456,0
41112.58607,65,4,19,1,317253.5442,0
49849.59733,56,3,19,0,77846.63002,0
68017.81565,68,1,9,7,397282.6191,0
50763.67156,48,3,20,5,43555.2087,0
116518.9753,57,3,19,5,451218.9426,0
136799.4139,25,3,11,5,145469.1188,0
39787.47603,36,3,20,7,420736.4407,0
122492.8831,24,1,11,8,458673.8561,0
32963.33265,43,2,19,5,99555.44391,0
138993.8461,22,3,17,2,195582.1077,0
86187.50624,37,1,11,1,500000,0
94212.09511,67,3,19,7,358181.6042,0
22766.49681,59,4,3,5,183539.2064,0
125047.8693,51,4,7,0,127402.9728,0
23452.01781,39,4,14,2,500000,0
98288.15031,24,1,6,3,444739.3177,0
97336.60452,45,2,2,4,319986.2874,0
48236.39874,31,0,5,5,494330.3204,0
